Unnamed: 0,english_name,primary_type,secondary_type,description,filepath,pokemon_group
2518,vivillon-monsoon_shiny,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-monsoon_shiny.png,vivillon
2519,vivillon-ocean,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-ocean.png,vivillon
2520,vivillon-ocean_shiny,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-ocean_shiny.png,vivillon
2521,vivillon-poke-ball,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-poke-ball.png,vivillon
2522,vivillon-poke-ball_shiny,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-poke-ball_shiny.png,vivillon
2523,vivillon-polar,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-polar.png,vivillon
2524,vivillon-polar_shiny,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-polar_shiny.png,vivillon
2525,vivillon-river,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-river.png,vivillon
2526,vivillon-river_shiny,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-river_shiny.png,vivillon
2527,vivillon-sandstorm,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-sandstorm.png,vivillon
2528,vivillon-sandstorm_shiny,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-sandstorm_shiny.png,vivillon
2529,vivillon-savanna,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-savanna.png,vivillon
2530,vivillon-savanna_shiny,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-savanna_shiny.png,vivillon
2531,vivillon-sun,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-sun.png,vivillon
2532,vivillon-sun_shiny,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-sun_shiny.png,vivillon
2533,vivillon-tundra,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-tundra.png,vivillon
2534,vivillon-tundra_shiny,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon-tundra_shiny.png,vivillon
2535,vivillon_shiny,bug,flying,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,vivillon_shiny.png,vivillon
2536,volbeat,bug,,"With the arrival of night, Volbeat emits light from its tail. It communicates with others by adjusting the intensity and flashing of its light. This Pokémon is attracted by the sweet aroma of Illumise.",volbeat.png,volbeat
2537,volbeat_shiny,bug,,"With the arrival of night, Volbeat emits light from its tail. It communicates with others by adjusting the intensity and flashing of its light. This Pokémon is attracted by the sweet aroma of Illumise.",volbeat_shiny.png,volbeat
2538,volcanion,fire,water,It lets out billows of steam and disappears into the dense fog. It’s said to live in mountains where humans do not tread.,volcanion.png,volcanion
2539,volcanion_shiny,fire,water,It lets out billows of steam and disappears into the dense fog. It’s said to live in mountains where humans do not tread.,volcanion_shiny.png,volcanion
2540,volcarona,bug,fire,Volcarona scatters burning scales. Some say it does this to start fires. Others say it’s trying to rescue those that suffer in the cold.,volcarona.png,volcarona
2541,volcarona_shiny,bug,fire,Volcarona scatters burning scales. Some say it does this to start fires. Others say it’s trying to rescue those that suffer in the cold.,volcarona_shiny.png,volcarona
2542,voltorb,electric,,It is said to camouflage itself as a Poké Ball. It will self-destruct with very little stimulus.,voltorb.png,voltorb
2543,voltorb-hisui,electric,,It is said to camouflage itself as a Poké Ball. It will self-destruct with very little stimulus.,voltorb-hisui.png,voltorb
2544,voltorb-hisui_shiny,electric,,It is said to camouflage itself as a Poké Ball. It will self-destruct with very little stimulus.,voltorb-hisui_shiny.png,voltorb
2545,voltorb_shiny,electric,,It is said to camouflage itself as a Poké Ball. It will self-destruct with very little stimulus.,voltorb_shiny.png,voltorb
2546,vullaby,dark,flying,It wears a bone to protect its rear. It often squabbles with others of its kind over particularly comfy bones.,vullaby.png,vullaby
2547,vullaby_shiny,dark,flying,It wears a bone to protect its rear. It often squabbles with others of its kind over particularly comfy bones.,vullaby_shiny.png,vullaby
2548,vulpix,fire,ice,"While young, it has six gorgeous tails. When it grows, several new tails are sprouted.",vulpix.png,vulpix
2549,vulpix-alola,fire,ice,"While young, it has six gorgeous tails. When it grows, several new tails are sprouted.",vulpix-alola.png,vulpix
2550,vulpix-alola_shiny,fire,ice,"While young, it has six gorgeous tails. When it grows, several new tails are sprouted.",vulpix-alola_shiny.png,vulpix
2551,vulpix_shiny,fire,ice,"While young, it has six gorgeous tails. When it grows, several new tails are sprouted.",vulpix_shiny.png,vulpix
2552,wailmer,water,,It shows off by spraying jets of seawater from the nostrils above its eyes. It eats a solid ton of Wishiwashi every day.,wailmer.png,wailmer
2553,wailmer_shiny,water,,It shows off by spraying jets of seawater from the nostrils above its eyes. It eats a solid ton of Wishiwashi every day.,wailmer_shiny.png,wailmer
2554,wailord,water,,It can sometimes knock out opponents with the shock created by breaching and crashing its big body onto the water.,wailord.png,wailord
2555,wailord_shiny,water,,It can sometimes knock out opponents with the shock created by breaching and crashing its big body onto the water.,wailord_shiny.png,wailord
2556,walrein,ice,water,"Walrein form herds of 20 to 30 individuals. When a threat appears, the herd’s leader will protect the group with its life.",walrein.png,walrein
2557,walrein_shiny,ice,water,"Walrein form herds of 20 to 30 individuals. When a threat appears, the herd’s leader will protect the group with its life.",walrein_shiny.png,walrein
2558,wartortle,water,,"It is recognized as a symbol of longevity. If its shell has algae on it, that Wartortle is very old.",wartortle.png,wartortle
2559,wartortle_shiny,water,,"It is recognized as a symbol of longevity. If its shell has algae on it, that Wartortle is very old.",wartortle_shiny.png,wartortle
2560,watchog,normal,,"Using luminescent matter, it makes its eyes and body glow and stuns attacking opponents.",watchog.png,watchog
2561,watchog_shiny,normal,,"Using luminescent matter, it makes its eyes and body glow and stuns attacking opponents.",watchog_shiny.png,watchog
2562,weavile,dark,ice,They attack their quarry in packs. Prey as large as Mamoswine easily fall to the teamwork of a group of Weavile.,weavile.png,weavile
2563,weavile_shiny,dark,ice,They attack their quarry in packs. Prey as large as Mamoswine easily fall to the teamwork of a group of Weavile.,weavile_shiny.png,weavile
2564,weedle,bug,poison,Beware of the sharp stinger on its head. It hides in grass and bushes where it eats leaves.,weedle.png,weedle
2565,weedle_shiny,bug,poison,Beware of the sharp stinger on its head. It hides in grass and bushes where it eats leaves.,weedle_shiny.png,weedle
2566,weepinbell,grass,poison,"When hungry, it swallows anything that moves. Its hapless prey is dissolved by strong acids.",weepinbell.png,weepinbell
2567,weepinbell_shiny,grass,poison,"When hungry, it swallows anything that moves. Its hapless prey is dissolved by strong acids.",weepinbell_shiny.png,weepinbell
2568,weezing,poison,poison,It mixes gases between its two bodies. It’s said that these Pokémon were seen all over the Galar region back in the day.,weezing.png,weezing
2569,weezing-galar,poison,poison,It mixes gases between its two bodies. It’s said that these Pokémon were seen all over the Galar region back in the day.,weezing-galar.png,weezing
2570,weezing-galar_shiny,poison,poison,It mixes gases between its two bodies. It’s said that these Pokémon were seen all over the Galar region back in the day.,weezing-galar_shiny.png,weezing
2571,weezing_shiny,poison,poison,It mixes gases between its two bodies. It’s said that these Pokémon were seen all over the Galar region back in the day.,weezing_shiny.png,weezing
2572,whimsicott,grass,fairy,"It scatters cotton all over the place as a prank. If it gets wet, it’ll become too heavy to move and have no choice but to answer for its mischief.",whimsicott.png,whimsicott
2573,whimsicott_shiny,grass,fairy,"It scatters cotton all over the place as a prank. If it gets wet, it’ll become too heavy to move and have no choice but to answer for its mischief.",whimsicott_shiny.png,whimsicott
